angle,w.speed,Freq
259.6,10.88,0.000114155
256.6,10.45,0.000114155
246.4,10.56,0.000114155
241,11.03,0.000114155
238.1,11.3,0.000114155
239.5,11.7,0.000114155
237.6,10.36,0.000114155
228.3,10.16,0.000114155
218.4,10.4,0.000114155
225.2,9.27,0.000114155
223.3,9.13,0.000114155
218.8,8.95,0.000114155
219.5,8.26,0.000114155
210.9,8.46,0.000114155
217.3,6.01,0.000114155
224.4,4.17,0.000114155
197.4,2.87,0.000114155
174.5,2.68,0.000114155
194.1,3.4,0.000114155
172.8,4.35,0.000114155
196.4,2.8,0.000114155
245.2,2.38,0.000114155
271.2,3.16,0.000114155
291.9,3.78,0.000114155
303.3,4.45,0.000114155
313.4,4.43,0.000114155
313.8,4.61,0.000114155
310.9,4.07,0.000114155
299.8,4.74,0.000114155
301,4.78,0.000114155
303.5,4.7,0.000114155
307.3,4.21,0.000114155
309.3,3.9,0.000114155
319.7,3.28,0.000114155
314.6,3.37,0.000114155
306,3.33,0.000114155
300.5,3.36,0.000114155
291.9,3.64,0.000114155
284,4.15,0.000114155
290.6,3.67,0.000114155
280.1,4.05,0.000114155
273.9,4.46,0.000114155
269.6,4.94,0.000114155
264.2,5.89,0.000114155
263.2,6.8,0.000114155
270.6,7.73,0.000114155
269.5,8.44,0.000114155
271,8.6,0.000114155
272.6,8.94,0.000114155
274.2,7.25,0.000114155
255.7,8.44,0.000114155
266.4,10.22,0.000114155
259.8,10.11,0.000114155
255.6,9.14,0.000114155
268,12.98,0.000114155
271.3,13.21,0.000114155
270.5,13.18,0.000114155
269.8,12.87,0.000114155
271.2,12.93,0.000114155
273.8,12.73,0.000114155
270.5,12.97,0.000114155
273.8,13.77,0.000114155
275.6,12.53,0.000114155
280.4,14.36,0.000114155
286.8,14.34,0.000114155
290.6,13.59,0.000114155
294.6,14.44,0.000114155
297.3,15.26,0.000114155
311.9,16.89,0.000114155
320.5,10.09,0.000114155
324.5,8.48,0.000114155
273.7,13.99,0.000114155
289.7,17.58,0.000114155
285.1,18.38,0.000114155
284,19.52,0.000114155
280.9,18.46,0.000114155
280.4,20.45,0.000114155
275.8,22.04,0.000114155
309.7,18.88,0.000114155
338.5,17.11,0.000114155
336.9,15.39,0.000114155
338.5,12.89,0.000114155
334.7,12.59,0.000114155
335.5,11.69,0.000114155
338.5,10.51,0.000114155
336.9,10.14,0.000114155
336.1,10.11,0.000114155
332.8,9.73,0.000114155
336.2,8.95,0.000114155
339.4,8.04,0.000114155
338.2,6.97,0.000114155
344.3,6.06,0.000114155
5.3,5.94,0.000114155
5.9,4.12,0.000114155
15.8,2.59,0.000114155
50,3.22,0.000114155
78.4,3.76,0.000114155
121.4,5.11,0.000114155
135.8,6.33,0.000114155
142.4,7.11,0.000114155
150.4,6.92,0.000114155
138.2,6.57,0.000114155
142,7.31,0.000114155
133.5,9.91,0.000114155
142.4,12.2,0.000114155
139.1,14.62,0.000114155
142.6,16.15,0.000114155
144.8,17.33,0.000114155
144.1,17.54,0.000114155
141.8,17.68,0.000114155
138.2,17.31,0.000114155
138.4,17.08,0.000114155
128,17.28,0.000114155
128,18.06,0.000114155
125,17.87,0.000114155
120.2,17.76,0.000114155
119.6,17.24,0.000114155
126.5,17.19,0.000114155
127.8,17.09,0.000114155
128.5,17.09,0.000114155
129.1,16.8,0.000114155
131.1,16.53,0.000114155
132.2,16.1,0.000114155
132.6,16.37,0.000114155
133,16.4,0.000114155
137.2,16,0.000114155
136.9,15.5,0.000114155
138.1,14.54,0.000114155
143.9,13.61,0.000114155
147,13.09,0.000114155
146.3,12.76,0.000114155
147,12.57,0.000114155
146.8,12.61,0.000114155
143,11.76,0.000114155
142.2,11.72,0.000114155
144.6,12.6,0.000114155
143.1,12.71,0.000114155
142.4,12.43,0.000114155
143.5,12.24,0.000114155
142.9,12.16,0.000114155
137.5,11.55,0.000114155
144.3,10.79,0.000114155
138.6,11.03,0.000114155
143.5,11.49,0.000114155
147.1,12.32,0.000114155
143.4,12.56,0.000114155
136.5,13.01,0.000114155
136.9,13.53,0.000114155
139.8,13.55,0.000114155
139.2,14.08,0.000114155
133,13.95,0.000114155
132.2,14.03,0.000114155
128.9,13.86,0.000114155
132.4,13.37,0.000114155
133.5,13.33,0.000114155
130.7,13.4,0.000114155
127.2,13.28,0.000114155
125.1,13.31,0.000114155
126.3,13.48,0.000114155
125.4,13.25,0.000114155
124.9,13.34,0.000114155
126.2,13.58,0.000114155
125.8,14.23,0.000114155
126.3,15.17,0.000114155
125.2,15.54,0.000114155
131,15.35,0.000114155
130.7,16.36,0.000114155
129.2,16.78,0.000114155
129.5,16.66,0.000114155
130.3,16.9,0.000114155
128,17.46,0.000114155
128.7,17.88,0.000114155
126.9,18.62,0.000114155
126.3,19.2,0.000114155
129,19.93,0.000114155
126.9,20.12,0.000114155
126.8,20.12,0.000114155
127.4,20.02,0.000114155
128.7,20.51,0.000114155
130,20.85,0.000114155
128.1,21.08,0.000114155
128.7,21.14,0.000114155
129,20.84,0.000114155
128,21.31,0.000114155
127.9,20.81,0.000114155
128,20.57,0.000114155
127.9,21.58,0.000114155
126,22.11,0.000114155
123.6,21.87,0.000114155
127.9,20.85,0.000114155
126.9,21.11,0.000114155
125.3,20.39,0.000114155
124.1,20.75,0.000114155
125.2,20.81,0.000114155
125,21,0.000114155
125.4,20.31,0.000114155
123.3,19.88,0.000114155
122.7,19.18,0.000114155
120.7,20.43,0.000114155
119.1,20.22,0.000114155
117.9,20.44,0.000114155
123.1,22.09,0.000114155
119.1,22.17,0.000114155
118,22,0.000114155
117.9,22.01,0.000114155
120.7,23.04,0.000114155
122.8,23.86,0.000114155
120.5,21.07,0.000114155
122.3,19.97,0.000114155
120.5,19.72,0.000114155
119.8,20.09,0.000114155
118.1,20.22,0.000114155
116.7,19.96,0.000114155
117.4,20.11,0.000114155
118.7,19.8,0.000114155
121.8,19.3,0.000114155
120.3,19.69,0.000114155
121.5,21.04,0.000114155
118.6,20.88,0.000114155
119.5,20.47,0.000114155
120.1,21.65,0.000114155
119.6,21.34,0.000114155
119.7,21.17,0.000114155
121.6,21.17,0.000114155
122.5,21.53,0.000114155
123.4,23.14,0.000114155
123.9,22.74,0.000114155
124.9,21.76,0.000114155
126.6,21.74,0.000114155
126.7,21.74,0.000114155
124.2,21.83,0.000114155
128,20.96,0.000114155
128.2,20.89,0.000114155
127.8,20.53,0.000114155
128,20.23,0.000114155
127.2,19.74,0.000114155
126.7,19.26,0.000114155
128.5,19.86,0.000114155
124.5,19.11,0.000114155
123.2,19.57,0.000114155
122.6,18.9,0.000114155
122.3,18.28,0.000114155
122.9,17.57,0.000114155
122.7,18.52,0.000114155
121.5,18.11,0.000114155
119.8,17.7,0.000114155
120.7,16.94,0.000114155
122.1,16.77,0.000114155
122.3,16.85,0.000114155
124.5,20.01,0.000114155
123.5,19.45,0.000114155
121.6,19.85,0.000114155
124.4,19.77,0.000114155
123.5,19.45,0.000114155
125.6,19.14,0.000114155
125.8,20.12,0.000114155
126.1,19.99,0.000114155
120.9,20.16,0.000114155
121.1,20.07,0.000114155
124.2,19.17,0.000114155
125.8,17.91,0.000114155
125.5,19.07,0.000114155
125.8,18.59,0.000114155
123.9,19.31,0.000114155
121.7,19.47,0.000114155
121.9,18.9,0.000114155
124.9,17.91,0.000114155
127.8,17.45,0.000114155
131.7,16.25,0.000114155
132.9,16.08,0.000114155
130.5,15.89,0.000114155
129.4,15.94,0.000114155
129.2,15.73,0.000114155
129.8,16.82,0.000114155
137.3,17.54,0.000114155
141.8,18.74,0.000114155
143.4,18,0.000114155
148.6,16.73,0.000114155
150.2,15.6,0.000114155
147,16.03,0.000114155
150.5,15.42,0.000114155
153,15.31,0.000114155
154.7,15.78,0.000114155
159.7,14.4,0.000114155
163.5,13.76,0.000114155
153.9,13.7,0.000114155
156.8,13.24,0.000114155
161.5,12.91,0.000114155
162.4,12.61,0.000114155
158.5,11.85,0.000114155
159.2,10.99,0.000114155
156.7,9.85,0.000114155
161.7,9.61,0.000114155
158.9,9.23,0.000114155
150.9,10.41,0.000114155
151.3,11.43,0.000114155
147.4,11.29,0.000114155
142,10.1,0.000114155
154.3,10.83,0.000114155
161.9,12.53,0.000114155
165.1,12.85,0.000114155
166.4,12.91,0.000114155
165.6,13,0.000114155
155.4,13.45,0.000114155
159.5,13.65,0.000114155
157.9,13.85,0.000114155
156.5,13.36,0.000114155
155.7,13.07,0.000114155
153.6,12.45,0.000114155
149.9,13.01,0.000114155
155.3,12.99,0.000114155
151.4,13.78,0.000114155
148.3,14.79,0.000114155
146.6,15.23,0.000114155
146.6,15.73,0.000114155
143.8,14.36,0.000114155
143.5,15.71,0.000114155
145.5,16.1,0.000114155
145.5,16.79,0.000114155
145.3,17.09,0.000114155
144.7,17.49,0.000114155
143.2,18.21,0.000114155
143,17.72,0.000114155
143.8,17.62,0.000114155
145.3,17.63,0.000114155
147.3,17.9,0.000114155
146.9,18.68,0.000114155
144.4,18.63,0.000114155
144.6,18.32,0.000114155
145.6,18.47,0.000114155
146.7,18.84,0.000114155
146.5,19.18,0.000114155
145.8,19.38,0.000114155
145.7,20.12,0.000114155
146.3,19.77,0.000114155
145,20.1,0.000114155
143.5,20.12,0.000114155
142.8,20.13,0.000114155
143.4,20.8,0.000114155
145.6,22.2,0.000114155
145.3,22.5,0.000114155
144.5,22.84,0.000114155
145.5,23.14,0.000114155
146,23.66,0.000114155
145.8,24.26,0.000114155
145.7,24.93,0.000114155
146.6,25.47,0.000114155
146.2,25.68,0.000114155
145.8,25.64,0.000114155
145.7,25.74,0.000114155
144.7,25.64,0.000114155
144.9,25.53,0.000114155
144.4,25.66,0.000114155
143.4,25.73,0.000114155
142.4,25.44,0.000114155
141.1,25.03,0.000114155
142.3,24.1,0.000114155
141.7,24.57,0.000114155
141.8,23.72,0.000114155
142.7,23.65,0.000114155
142.4,23.73,0.000114155
143.1,23.39,0.000114155
143.5,23.17,0.000114155
144,22.48,0.000114155
142.3,21.76,0.000114155
143.4,22.19,0.000114155
145.5,22.05,0.000114155
146.1,21.81,0.000114155
147.3,21.63,0.000114155
145.5,21.51,0.000114155
147,21.91,0.000114155
148,22.22,0.000114155
148.8,22.09,0.000114155
148.5,22.6,0.000114155
148.7,22.94,0.000114155
150.2,22.73,0.000114155
152,23.18,0.000114155
151.5,23.48,0.000114155
150.8,23.18,0.000114155
151,23.15,0.000114155
151.9,23.39,0.000114155
148.9,24.58,0.000114155
150.5,25.55,0.000114155
150.5,26.97,0.000114155
151.2,28.41,0.000114155
153.7,29.11,0.000114155
157.4,29.79,0.000114155
156.3,31.02,0.000114155
159.8,31.16,0.000114155
159.5,31.31,0.000114155
158.3,31.64,0.000114155
159.4,31.18,0.000114155
158.9,31.09,0.000114155
158.8,30.71,0.000114155
157.3,30.1,0.000114155
155.8,30.27,0.000114155
154.9,30.97,0.000114155
154.4,31.18,0.000114155
154.1,31.36,0.000114155
155.9,30.55,0.000114155
154.6,30.82,0.000114155
153.9,30.84,0.000114155
153.4,30.97,0.000114155
151.8,29.91,0.000114155
151.4,30.06,0.000114155
151.1,29.91,0.000114155
148.2,29.72,0.000114155
146.7,29.87,0.000114155
145.6,29.82,0.000114155
143.6,29.12,0.000114155
143,28.8,0.000114155
142.8,26.89,0.000114155
142.3,26.73,0.000114155
142.9,25.74,0.000114155
142,25.16,0.000114155
141.6,25,0.000114155
142.1,25.11,0.000114155
151.2,24.36,0.000114155
150.3,25.02,0.000114155
151,24.43,0.000114155
152.1,24.06,0.000114155
152.6,24.24,0.000114155
150.1,24.61,0.000114155
149,25.12,0.000114155
148,25.96,0.000114155
148.1,25.87,0.000114155
147.5,26.03,0.000114155
145.7,25.75,0.000114155
143.2,25.82,0.000114155
140.3,25,0.000114155
137.7,24.74,0.000114155
137.7,24.93,0.000114155
134.5,25.34,0.000114155
130,25.46,0.000114155
127,25.7,0.000114155
127.1,24.62,0.000114155
128.6,23.28,0.000114155
128.7,21.74,0.000114155
126.6,20.68,0.000114155
123.6,19.79,0.000114155
122.4,20.15,0.000114155
120.8,19.01,0.000114155
120.4,17.82,0.000114155
120.8,17.95,0.000114155
118.6,17.78,0.000114155
120.5,18.27,0.000114155
120.5,17.21,0.000114155
118.3,16.43,0.000114155
117.5,15.41,0.000114155
117.6,16.18,0.000114155
116.6,15.68,0.000114155
114.8,14.47,0.000114155
114.1,12.94,0.000114155
113.2,12.5,0.000114155
117.5,13.47,0.000114155
111.6,14.91,0.000114155
103.4,17.85,0.000114155
104.7,16.15,0.000114155
110,16.69,0.000114155
112.1,14.76,0.000114155
119.9,17.05,0.000114155
117.8,18.17,0.000114155
118.1,19.45,0.000114155
117.2,19.25,0.000114155
116.5,18.94,0.000114155
111.7,17.04,0.000114155
111,16.91,0.000114155
111.5,17.12,0.000114155
111.4,18.04,0.000114155
111.7,19.13,0.000114155
112.5,19.26,0.000114155
116.6,20.19,0.000114155
119.1,20.49,0.000114155
120.1,20.12,0.000114155
120.9,19.33,0.000114155
123.2,18.8,0.000114155
127.2,18.65,0.000114155
126.8,20.56,0.000114155
126.5,20.21,0.000114155
125.8,20.04,0.000114155
124.1,19.73,0.000114155
123.1,19.12,0.000114155
121.1,18.17,0.000114155
119.3,17.89,0.000114155
119.4,16.45,0.000114155
121.8,15.58,0.000114155
122.2,14.45,0.000114155
124.4,13.73,0.000114155
127.6,12.88,0.000114155
112,11.57,0.000114155
115.2,11.42,0.000114155
127.2,10.09,0.000114155
129.2,11.13,0.000114155
129.5,10.45,0.000114155
131.6,10.68,0.000114155
117.3,9.93,0.000114155
120.6,10.8,0.000114155
131.4,10.27,0.000114155
125.1,10,0.000114155
128.8,11.54,0.000114155
125.1,11.49,0.000114155
108.2,10.72,0.000114155
104.5,9.61,0.000114155
122.3,10.61,0.000114155
137.6,9.25,0.000114155
134.2,10.49,0.000114155
138.8,10.56,0.000114155
129.1,9.74,0.000114155
135.2,8.96,0.000114155
135.2,11.1,0.000114155
132.8,11.4,0.000114155
132.3,9.72,0.000114155
136.3,10.31,0.000114155
112.7,11.28,0.000114155
121.2,13.77,0.000114155
124.8,13.13,0.000114155
123.1,12.64,0.000114155
124.7,11.71,0.000114155
126.9,10.78,0.000114155
115.2,10.33,0.000114155
114.9,9.67,0.000114155
130,10.42,0.000114155
131.2,10.45,0.000114155
130.1,11.09,0.000114155
122.2,10.95,0.000114155
117.6,10.98,0.000114155
116.4,11.37,0.000114155
117.7,10.04,0.000114155
124,9.05,0.000114155
141,9.02,0.000114155
145.8,10.54,0.000114155
143,11.66,0.000114155
141.1,12.64,0.000114155
142.3,12.77,0.000114155
141.9,12.92,0.000114155
143.5,13.24,0.000114155
143.8,13.32,0.000114155
137.8,15.03,0.000114155
142.7,14.49,0.000114155
141.7,15.09,0.000114155
140.4,15.07,0.000114155
138.3,15.46,0.000114155
137.9,16.37,0.000114155
140.6,16.42,0.000114155
138,16.64,0.000114155
137.3,16.5,0.000114155
140.8,16.57,0.000114155
142.7,16.74,0.000114155
142.4,16.94,0.000114155
137.3,16.4,0.000114155
139.3,15.62,0.000114155
140.1,16.01,0.000114155
146.5,16.13,0.000114155
149.2,17.48,0.000114155
144.8,18.11,0.000114155
141.1,18.78,0.000114155
139.6,19.38,0.000114155
138.3,19.41,0.000114155
137.1,19.81,0.000114155
135.8,20.33,0.000114155
134,20.89,0.000114155
131.2,21.95,0.000114155
128.9,22.09,0.000114155
123.5,22.41,0.000114155
126.3,22.27,0.000114155
127.2,23.12,0.000114155
128,23.5,0.000114155
128.6,24.24,0.000114155
129.1,24.49,0.000114155
129.3,24.51,0.000114155
129,25.68,0.000114155
131.2,24.68,0.000114155
133.3,22.36,0.000114155
133.7,21.95,0.000114155
137.4,19.64,0.000114155
151.6,18.68,0.000114155
154,19.82,0.000114155
158,16.67,0.000114155
154.2,18.54,0.000114155
146.6,20.65,0.000114155
156.1,21.55,0.000114155
153,22.68,0.000114155
153.8,24.57,0.000114155
154.5,24.75,0.000114155
153.7,25.65,0.000114155
156.8,25.35,0.000114155
161.2,25.74,0.000114155
171,24.67,0.000114155
179.4,24.16,0.000114155
187.2,22.86,0.000114155
184.6,21.13,0.000114155
180,19.1,0.000114155
183.1,19.49,0.000114155
182.9,19.06,0.000114155
188.1,18.57,0.000114155
183.7,19,0.000114155
182.8,17.99,0.000114155
177.3,18.44,0.000114155
176.5,18.36,0.000114155
184.3,18.08,0.000114155
189.5,17.23,0.000114155
189.9,16.45,0.000114155
186,16.52,0.000114155
193,16.4,0.000114155
193.9,15.18,0.000114155
196.4,15.04,0.000114155
197.6,14.47,0.000114155
196.1,13.97,0.000114155
194.4,13.55,0.000114155
191.6,13.42,0.000114155
184.4,13.55,0.000114155
180,14.24,0.000114155
178.2,14.97,0.000114155
178.3,14.93,0.000114155
174.3,14.96,0.000114155
170.6,15.64,0.000114155
170.7,15.84,0.000114155
168,15.86,0.000114155
163.4,16.09,0.000114155
160.8,16.36,0.000114155
159.5,16.48,0.000114155
158.6,17.16,0.000114155
156.7,17.1,0.000114155
158.1,17.19,0.000114155
153.1,16.69,0.000114155
149.7,17.99,0.000114155
147.9,17.82,0.000114155
150.6,18.71,0.000114155
151.4,18.45,0.000114155
148.7,17.07,0.000114155
145,17.16,0.000114155
142.2,15.9,0.000114155
138.7,15.01,0.000114155
135.5,15.07,0.000114155
138.5,14.83,0.000114155
136.1,13.69,0.000114155
144.9,12,0.000114155
149.9,14.88,0.000114155
146.2,15.82,0.000114155
147,17.83,0.000114155
147.8,19.12,0.000114155
149.5,21.71,0.000114155
150.4,21.33,0.000114155
149.7,20.97,0.000114155
148.1,20.38,0.000114155
147.4,19.84,0.000114155
149.4,19.9,0.000114155
149.2,20.49,0.000114155
147.4,21.2,0.000114155
148.9,21.14,0.000114155
155.4,21.87,0.000114155
156.4,21.46,0.000114155
157.2,19.73,0.000114155
154.2,18.21,0.000114155
153.4,17.5,0.000114155
152.4,16.9,0.000114155
150.1,16.79,0.000114155
144.7,17.6,0.000114155
142.2,17.12,0.000114155
140.6,16.82,0.000114155
138.5,17.03,0.000114155
139,16.34,0.000114155
139.6,16.39,0.000114155
134,17.61,0.000114155
131.2,17.21,0.000114155
129.2,16.61,0.000114155
127.1,16.15,0.000114155
131.7,16.29,0.000114155
128.1,17.37,0.000114155
124.5,17.59,0.000114155
122.9,18.93,0.000114155
128.2,18.09,0.000114155
135.5,17.66,0.000114155
134.3,18.38,0.000114155
136.6,17.6,0.000114155
137.1,16.75,0.000114155
143.9,15.16,0.000114155
144.5,16.53,0.000114155
137.4,16.81,0.000114155
132.6,18.16,0.000114155
125.7,19.15,0.000114155
127.4,19.6,0.000114155
123.3,19.96,0.000114155
123.1,19.81,0.000114155
122.5,20.45,0.000114155
126.8,20.67,0.000114155
131.3,22.1,0.000114155
129.9,22.32,0.000114155
135.5,22.77,0.000114155
141.7,21.61,0.000114155
166.4,16.05,0.000114155
177,15.57,0.000114155
186,15.5,0.000114155
184.9,13.96,0.000114155
183.5,13.03,0.000114155
180.7,13.6,0.000114155
177.4,13.36,0.000114155
172.3,12.94,0.000114155
172.4,12.16,0.000114155
171.7,13.41,0.000114155
179.5,13.3,0.000114155
180.7,13.26,0.000114155
175.2,13.92,0.000114155
169.2,14.58,0.000114155
166.7,14.7,0.000114155
162.1,13.22,0.000114155
160,13.04,0.000114155
157.2,12.86,0.000114155
154.7,10.65,0.000114155
140.1,7.87,0.000114155
104,8.15,0.000114155
112.1,7.53,0.000114155
85.1,9.44,0.000114155
82,10,0.000114155
74,9.9,0.000114155
67.5,9.39,0.000114155
64.4,8.66,0.000114155
41.5,7.4,0.000114155
33.5,6.41,0.000114155
2.6,4.91,0.000114155
307.3,4.22,0.000114155
300.7,8.32,0.000114155
298,8.01,0.000114155
294.2,6.85,0.000114155
281.7,5.69,0.000114155
274.6,5.56,0.000114155
261.4,5.22,0.000114155
243.6,4.95,0.000114155
228.2,4.24,0.000114155
196.9,4.06,0.000114155
192.1,6.03,0.000114155
188.1,6.84,0.000114155
162.9,8.05,0.000114155
161.2,10.03,0.000114155
158.5,11.88,0.000114155
147.4,14.95,0.000114155
142.2,17.06,0.000114155
138.1,19.55,0.000114155
136.5,20.44,0.000114155
146.6,22.11,0.000114155
149.1,22.49,0.000114155
146.2,21.55,0.000114155
148.5,20.91,0.000114155
150.1,19.8,0.000114155
163.5,17.81,0.000114155
162.4,17.1,0.000114155
158,17.77,0.000114155
150.2,17.97,0.000114155
155.1,19.33,0.000114155
154.2,19.41,0.000114155
152.7,19.71,0.000114155
151.3,20.52,0.000114155
150.6,22.22,0.000114155
145.2,23.65,0.000114155
153.6,24.52,0.000114155
157.1,22.7,0.000114155
154.7,21.76,0.000114155
154.1,22.15,0.000114155
152.5,22.01,0.000114155
151.6,22.42,0.000114155
156.3,21.07,0.000114155
164.1,17.23,0.000114155
167.5,18.41,0.000114155
162.3,18.99,0.000114155
154.4,19.74,0.000114155
155,18.36,0.000114155
161.2,18.22,0.000114155
165.3,16.82,0.000114155
166.4,16.61,0.000114155
172.8,16.07,0.000114155
174.5,15.67,0.000114155
169.2,14.91,0.000114155
167.8,15.65,0.000114155
165.8,15.01,0.000114155
182.6,14.39,0.000114155
200.1,12.81,0.000114155
202.7,12.74,0.000114155
204.2,13.63,0.000114155
211,14,0.000114155
215.2,13.94,0.000114155
211.4,14.75,0.000114155
210.9,16.94,0.000114155
212.4,14.06,0.000114155
200.5,13.8,0.000114155
198,14.19,0.000114155
194.8,14.1,0.000114155
194.4,14.25,0.000114155
193.1,14.65,0.000114155
193.1,15.11,0.000114155
196,13.17,0.000114155
192,13.47,0.000114155
189.9,14.08,0.000114155
192.4,14.4,0.000114155
190.9,13.76,0.000114155
192.4,14.01,0.000114155
193,12.77,0.000114155
192.4,12.86,0.000114155
191.3,12.97,0.000114155
189.2,12.4,0.000114155
182.6,12.95,0.000114155
174.1,13.65,0.000114155
179.1,12.79,0.000114155
175.7,13.52,0.000114155
171,13.76,0.000114155
167.9,13.83,0.000114155
162.7,14.02,0.000114155
158.5,13.8,0.000114155
158.7,13.81,0.000114155
154.3,15.23,0.000114155
153.5,16.52,0.000114155
154.1,16.46,0.000114155
154.5,17.12,0.000114155
154.2,18.35,0.000114155
156,18.74,0.000114155
153.4,19.48,0.000114155
155.8,20.49,0.000114155
150,21.6,0.000114155
144,20.9,0.000114155
146,19.51,0.000114155
144.6,19.07,0.000114155
140.6,19.83,0.000114155
135.1,18.48,0.000114155
129.3,19.87,0.000114155
124,21.71,0.000114155
184,12.19,0.000114155
229.2,18.5,0.000114155
211.5,15.32,0.000114155
201.3,14.27,0.000114155
199.3,12.75,0.000114155
215.1,9.48,0.000114155
